lemma,pos,bci_av_id
partager,PRON,16941
participant,PREP,23916
participation,VERB,23918
participer,PRON,23917
partie de,OTHER,15972
partie de cartes,VERB,23432
partie de jeu,VERB,14418
partie de symbole bliss,OTHER,12858
partie du corps,VERB,24033
partie inférieure du corps,VERB,24182
partie supérieure du corps,VERB,24325
partir,PRON,14449
partisan,PREP,23012
passage souterrain,VERB,24321
passager,VERB,23605
passe-temps,VERB,14718
passeport,VERB,24207
passer à la vapeur,PRON,17256
passer à travers,PRON,15992
passer-,PRON,14674
passion,VERB,15399
passionnant,ADJ,23868
passionné,ADJ,23860
passoire,VERB,16976
passé,VERB,15975
pasteur,PREP,15473
patate douce,VERB,17480
pataugeoire,VERB,18026
patience,VERB,15976
patinage,VERB,21860
patinage artistique,VERB,21862
patinage de vitesse,VERB,21861
patins à glace,VERB,14924
patins à roulettes,VERB,16685
patron,PREP,12878
patte,VERB,15978
patène,VERB,21366
paupière,VERB,14136
pause,VERB,16497
pauvre,ADJ,16220
pauvreté,VERB,21306
payer,PRON,15979
pays,VERB,13423
pays nordiques,VERB,22619
pays scandinaves,VERB,22619
pays-bas,VERB,15708
paysage,VERB,16731
pda,VERB,23602
peau,VERB,12387
peigne,VERB,13378
peigner,PRON,13379
peigner-,PRON,13379
peignoir,VERB,13879
peindre,PRON,15957
peintre,PREP,15958
peinture,VERB,15956
pelage,VERB,14415
peler,PRON,15989
pelle,VERB,16966
pelouse,VERB,15180
pelure,VERB,15988
pencher,PRON,24412
pendant,NOUN,13892
pendre,PRON,14673
pense-bête,VERB,24693
penser,PRON,17718
pension d'invalidité,VERB,24430
pension de retraite,VERB,24503
pension de vieillesse,VERB,24493
pensionné,PREP,24497
pentateuque,VERB,13182
percuter,PRON,13439
perdre,PRON,15394
perfection,VERB,21344
pergola,VERB,12620
permets-nous de,PRON,15197
permettre,PRON,15196
permis de conduire,VERB,23853
permis de stationnement,VERB,23914
permission,VERB,24926
perpendiculaire,VERB,15998
perroquet,VERB,15970
perruche,VERB,15963
personnage imaginaire,PREP,23422
personnage imaginaire féminin,PREP,23663
personnalité,VERB,24210
personne,PREP,15723
personne dépendante,PREP,24403
personne en besoin d'aide,VERB,15701
personne en état de besoin,VERB,15701
personne âgée,PREP,24508
personnel d'aide,PREP,17246
personnel d'assistance,PREP,17246
perspicacité,VERB,21098
persuader,PRON,21311
persuasion,VERB,24927
persévérance,VERB,21318
persévérer,PRON,21319
perte,VERB,15396
pertes blanches,VERB,24326
perturbation,VERB,24822
perturbé,ADJ,17985
peser,PRON,18220
petit,ADJ,15221
petit ami,PREP,17481
petit bassin,VERB,18026
petit copain,PREP,17481
petit déjeuner,VERB,12898
petit oignon,VERB,14644
petit pain,VERB,16683
petit pain en couronne,VERB,22125
petit pain sucré,VERB,22122
petit pain très sucré,VERB,22123
petitesse,VERB,24917
peu de,ADJ,14171
peu profond,ADJ,16935
peuple,VERB,21609
peur,VERB,22912
peut-être,ADJ,16226
phare,VERB,23143
pharmacie,VERB,23072
pharmacien,PREP,23611
philosophe,PREP,23612
philosophie,VERB,23614
philosophie religieuse,VERB,23681
phoque,VERB,23657
photo,VERB,16169
photocopieur,VERB,23456
photocopieuse,VERB,23456
photographie,VERB,16169
phrase,VERB,16760
physicien,PREP,24928
physiothérapeute,PREP,21592
physiothérapie,VERB,24211
physique,VERB,21556
piano électrique,VERB,23862
piano_,VERB,23922
pied,VERB,14379
pierre,VERB,17266
pierre tombale,VERB,21284
pieuvre,VERB,23160
pile,VERB,12638
pilote,PREP,16179
pilule,VERB,16176
pilule contraceptive,VERB,12845
pince,VERB,16205
pince de préhension,VERB,22567
pinces de cuisine,VERB,22565
ping-pong,VERB,16183
pingouin,VERB,15993
pipe,VERB,16186
pipeau,VERB,23920
pipi,VERB,17990
piquant,VERB,23627
pique-nique,VERB,16171
piquer,PRON,16432
pirate,PREP,23616
pirouetter,PRON,24338
piscine,VERB,16219
piscine de balles,VERB,23413
piste cyclable,VERB,24022
pistolet,VERB,14670
pita,VERB,16190
pivoter,PRON,17957
pizza,VERB,16192
pièce,VERB,16687
pièce de monnaie,VERB,13374
pièce dramatique,VERB,23480
pièce jointe,VERB,23410
place,VERB,16193
place de jeux,VERB,16202
placenta,VERB,24213
plafond,VERB,13139
plage,VERB,12640
plaider,PRON,23013
plaidoirie,VERB,24872
plaidoyer,VERB,24871
plaie,VERB,17213
plaine de jeux,VERB,16202
plainte,VERB,23002
plaire-,PRON,13938
plaisanter,PRON,14974
plaisir,VERB,14675
plaisir sexuel,VERB,16932
plan,VERB,16194
plan de clavier,VERB,23601
planche,VERB,12868
planche de surf,VERB,21881
planche à repasser,VERB,14957
planche à roulettes,VERB,16997
planche à voile,VERB,21882
plancher,VERB,14202
planeur,VERB,22103
planifier,PRON,16195
planning familial,VERB,14147
plante,VERB,16196
plante aromatique,VERB,23111
planète,VERB,22834
planète gazeuse,VERB,24455
planète jupiter,VERB,24473
planète mars,VERB,24479
planète mercure,VERB,24483
planète naine,VERB,24437
planète naine cérès,VERB,24425
planète naine eris,VERB,24440
planète neptune,VERB,24492
planète pluton,VERB,24498
planète rocheuse,VERB,24504
planète saturne,VERB,24505
planète tellurique,VERB,24438
planète terre,VERB,13900
planète uranus,VERB,24521
planète vénus,VERB,24522
plastique,VERB,16197
plat,ADJ,14197
plat au four,VERB,23436
plat chaud,VERB,22908
plat principal,VERB,22119
plat à four,VERB,22576
plateau,VERB,17773
platine,VERB,22575
plein,ADJ,14413
plein d'espoir,ADJ,23535
plein été,VERB,15465
pleurer,PRON,13618
pleuvoir,PRON,16456
plier,PRON,14375
plomb,VERB,23137
plongeon,VERB,22055
plongeon synchronisé,VERB,22054
plonger dans la friture,PRON,13653
plongée sous-marine,VERB,22057
pluie,VERB,16455
plume,VERB,14160
plumier,VERB,23166
plus,NOUN,12374
plus grand que,NOUN,16480
plus long,ADJ,15230
plus petit que,NOUN,16479
plus que,NOUN,24879
plus rien,NOUN,12361
plusieurs,VERB,14647
pluvieux,ADJ,16458
pluviomètre,VERB,23186
plâtre,VERB,13129
pneu,VERB,17734
poche,VERB,16209
pochette de cd,VERB,23832
podologiste,PREP,21596
podologue,PREP,21596
poids,VERB,18221
poignet,VERB,18284
poils,VERB,14660
poils corporels,VERB,24032
poils de poitrine,VERB,24056
poils du pubis,VERB,16426
poils du visage,VERB,24102
poils pubiens,VERB,16426
point,NOUN,8486
point cardinal,VERB,13682
point d'exclamation,NOUN,8483
point d'interrogation,VERB,8485
point de vue,VERB,16214
pointe,VERB,16212
pointer,PRON,16213
pointeur,VERB,23619
pointeur balle,VERB,23691
pointeur frontal,VERB,23526
pointeur tactile,VERB,23688
pointeur visuel,VERB,23493
poire,VERB,15986
poireau,VERB,24476
pois,VERB,15987
poison,VERB,16215
poisson,VERB,14188
poisson domestique,VERB,14452
poisson plat,VERB,23083
poisson rouge,VERB,14452
poisson surgelé,VERB,22356
poisson séché,VERB,24115
poissons,VERB,22648
poitrine,VERB,12899
poivre,VERB,15996
poivre en poudre,VERB,22325
poivron,VERB,15995
poivré,ADJ,14901
polder,VERB,21539
polenta,VERB,16216
police,PREP,16217
polir,PRON,22389
politicien,PREP,24215
politique,VERB,24216
pollution,VERB,16218
pollution nocturne,VERB,15724
polo,VERB,22098
poltron,PREP,23461
polythéisme,VERB,21026
pomme,VERB,12405
pomme de terre,VERB,16230
pomme de terre chips,VERB,16231
pompier,PREP,14184
pont,VERB,12902
ponton,VERB,16174
popcorn,VERB,16221
porc,VERB,16175
porc-épic,VERB,16222
porche,VERB,12620
porridge,VERB,23621
port,VERB,14678
portabilité,VERB,24714
portable,ADJ,24715
porte,VERB,13866
porte-bébé,VERB,13126
porte-documents,VERB,23420
porte-monnaie,VERB,16438
porter,PRON,17497
porter plainte,PRON,23004
portée,VERB,23955
poser,PRON,16440
poser une question,PRON,12588
positif,NOUN,16225
position,VERB,16224
possession,VERB,24912
possibilité,VERB,15436
possible,ADJ,25831
possiblement,ADJ,16226
posséder,PRON,15950
poste,VERB,16228
poster,PRON,15408
pot de chambre,VERB,24717
pot à épices,VERB,17228
poterie,VERB,24048
poubelle,VERB,14421
pouce,VERB,17726
poudre,VERB,16233
poulain,VERB,24448
poulet,VERB,13164
poupe,VERB,22063
poupée,VERB,13862
poupée masculine,VERB,23582
poupée mécanique,VERB,23639
pour,NOUN,14381
pourcent,VERB,8484
pourpre_,NOUN,16436
pourquoi,NOUN,18249
poursuivre,PRON,13404
pousse-pousse,VERB,16508
pousser,PRON,14649
poussette,VERB,12605
poussière,VERB,16233
poussières radioactives,VERB,15739
poussée,VERB,24825
pouvoir,PRON,13114
poème,VERB,16210
poésie,VERB,16211
poêle à frire,VERB,22581
pratique médicale,VERB,24920
pratiquer,PRON,16235
pratiquer la respiration artificielle,PRON,12585
premier,ADJ,14187
premier ministre,PREP,24221
prendre,PRON,23637
prendre la mer,PRON,23524
prendre le temps,NOUN,24769
prendre soin,PRON,23059
prendre soin de,PRON,16419
prendre un bain de soleil,PRON,24765
prendre un ris dans une voile,PRON,24728
prescription médicale,VERB,24219
pression,VERB,23169
pressé,ADJ,24168
preuve,VERB,23079
prier,PRON,16236
primate,VERB,15485
prince,PREP,23622
prince héritier,PREP,24074
princesse,PREP,23623
princesse héritière,PREP,24075
printemps,VERB,17241
printemps_,VERB,17240
prise de courant,PRON,24711
prison,VERB,16250
privé,ADJ,16251
prière,VERB,16237
probable,ADJ,16252
problème,VERB,16253
prochain,ADJ,15714
proche,ADJ,15697
proclamation,VERB,21338
proclamer,PRON,21337
procurer-,PRON,14435
procureur,PREP,23176
procès,VERB,23242
procès-verbal,VERB,24696
producteur,PREP,15412
produire-,PRON,14674
produit chimique,VERB,13158
produit solaire,VERB,17463
professeur d'histoire,PREP,23113
profession,VERB,21360
profond,ADJ,13652
programme,VERB,24222
programme informatique,VERB,23664
programme tv,VERB,24773
progéniture,PREP,15912
projecteur,VERB,16254
promener en voiture-,PRON,21833
promener à cheval-,PRON,21835
promesse,VERB,24930
prometteur,ADJ,23535
promettre,PRON,16417
promotion,VERB,23173
promouvoir,PRON,23172
prononcer la sentence,PRON,23202
prophète,PREP,21050
prophétie,VERB,21048
prophétiser,PRON,21049
propre,ADJ,13356
prospectus,VERB,21340
prostitution,VERB,16418
protecteur,PREP,23063
protection,VERB,16420
protection de l'enfant,VERB,24057
protection de l'environnement,VERB,24224
protestantisme,VERB,21039
protestation,VERB,23177
protester,PRON,16421
protège-coude,VERB,21620
protège-oreille,VERB,13897
protéger,PRON,16419
protégé,ADJ,24223
proue,VERB,22062
province,VERB,16423
provoquer la surprise,PRON,23961
provoqué par,PRON,13136
prudent,ADJ,13123
prune,VERB,16208
pruneau,VERB,16424
près,ADJ,15697
préau,VERB,18287
précédent,ADJ,16239
prédire,PRON,21049
préféré,ADJ,14158
préoccupation,VERB,22912
préparatifs,VERB,24929
préparation,VERB,24929
préparer,PRON,16244
préparer le repas,PRON,16245
prépuce,VERB,14385
présent,ADJ,13624
présenter,PRON,23547
préservatif,VERB,13398
président,PREP,24051
président d'un pays,PREP,24220
prétendre,PRON,16247
prévenance,VERB,24880
prévenant,ADJ,13402
prévisions météorologiques,VERB,22637
prêcher,PRON,21310
prêcher l'evangile,PRON,21347
prêt,ADJ,16466
prêter,PRON,15192
prêtre,PREP,15473
psaume,VERB,21074
psychiatre,PREP,21584
psychologie,VERB,21552
psychologue,PREP,21586
ptérodactyle,VERB,23625
puanteur,VERB,24919
pub,VERB,12627
puberté,VERB,16425
public,ADJ,16427
publicité,VERB,16977
puce,VERB,14199
pudding,VERB,22307
puer,PRON,17020
puissance,VERB,24718
puissant,ADJ,24719
pull,VERB,13371
pulsion sexuelle,VERB,16765
pustule,VERB,16180
puzzle,VERB,16441
pyjama,VERB,16442
pyramide,VERB,16443
pâque juive,VERB,15974
pâques,VERB,13903
pâte,VERB,22132
pâte alimentaire,VERB,22129
pâte à frire,VERB,22379
pâtes chinoises,VERB,22136
pâtisserie,VERB,17479
pâturage,VERB,24208
père,PREP,14157
père célibataire,PREP,21092
père noël,PREP,23647
pécher,PRON,16989
pécheur,PREP,16993
péché,VERB,16988
pédagogie,VERB,23607
pédagogie conductive,VERB,24068
pédagogue,PREP,23606
pédalo,VERB,22088
pédiatre,PREP,21574
pédiatrie,VERB,12606
pégase,VERB,23608
pélican,VERB,15990
pénible,ADJ,15955
péniche,VERB,22072
péniche aménagée,VERB,22089
pénis,VERB,15994
pénétrer,PRON,13940
pépier,PRON,24060
période de repos,VERB,16497
période de temps,VERB,15212
périodique,VERB,15407
périphérique,VERB,23450
pétanque,VERB,21806
pétrolier,VERB,22071
pêche,VERB,14191
pêcher,PRON,14190
pêcheur,PREP,23509
pôle nord,VERB,22600
pôle sud,VERB,22599
qu',NOUN,24309
quai,VERB,16174
qualité,VERB,14456
quand,NOUN,18234
quantité,VERB,24722
quart,NOUN,24932
quart d'heure,VERB,23185
quartier,VERB,23847
quartier de ville,VERB,23848
quatre,NOUN,8500
que,NOUN,16482
quel,NOUN,18231
quelle sorte de,NOUN,18230
quelqu'un,PREP,12399
quelque chose,NOUN,12400
quelque part,NOUN,12402
quelques,ADJ,17207
question,VERB,16445
questionner,PRON,12588
queue,VERB,17496
qui,NOUN,16482
qui se tortille,ADJ,18253
quille,VERB,22064
quitter,PRON,14449
quiétude,VERB,23828
quoi,NOUN,18231
quoique,NOUN,12367
rabais,VERB,23068
rabin,PREP,15473
racine,VERB,16688
radiation électromagnétique,VERB,13922
radio_,VERB,16453
radioactivité,VERB,15740
radis,VERB,16454
radis noir,VERB,14898
rafale de vent,VERB,17271
rage,VERB,16449
ragoût,VERB,23668
raifort,VERB,14898
rails,VERB,23690
raisin,VERB,14635
raisins secs,VERB,16460
ramadan,VERB,21324
ramasser,PRON,24709
rame,VERB,22067
rames,VERB,22068
rampe,VERB,23629
ramper,PRON,13603
ramure,VERB,21061
rapide,ADJ,16446
rapides,VERB,22623
rapidité,VERB,24819
rappeler-,PRON,16485
rapport bucco-génital,VERB,15930
rapport sexuel,VERB,16931
rapporteur,VERB,23180
raquette,VERB,16452
raquette de neige,VERB,17197
raser,PRON,24263
raser-,PRON,16945
rasoir,VERB,16946
rat,VERB,12386
rat musqué,VERB,15684
rationnel,ADJ,15456
raton laveur,VERB,16450
ravioli,VERB,22134
ravissement,VERB,14120
rayé,ADJ,24293
raz-de-marée,VERB,22624
recette de cuisine,VERB,16469
recevoir,PRON,14435
recherche,VERB,23635
recouvrement,VERB,23600
rectangle,VERB,16472
rectangulaire,ADJ,16473
recul,VERB,24805
reculer,PRON,12612
refaire,PRON,23630
reflet,VERB,22384
refuge,VERB,16955
regarder,PRON,16747
regretter,PRON,16477
rein,VERB,24176
reine,PREP,23626
reine-claude,VERB,16208
relais,VERB,21841
relation sexuelle,VERB,16931
relation sexuelle anale,VERB,12373
relever,PRON,24723
religieux,ADJ,16484
religion,VERB,23190
religion_,VERB,16483
reluire,PRON,22387
reluisant,ADJ,22388
remarquer,PRON,15908
remerciement,OTHER,17533
remercier,PRON,17532
remise,VERB,23068
remorqueur,VERB,22080
remplaçant,VERB,24759
remplir,PRON,14176
remplissage,VERB,24897
remuant,ADJ,18253
remuer,PRON,18252
renard,VERB,14394
rencontre,VERB,15450
rencontrer,PRON,15449
rendez-vous,VERB,12406
rendez-vous amoureux,VERB,13635
rendre visite,PRON,18017
renne,VERB,16478
rente d'invalidité,VERB,24430
rente de retraite,VERB,24503
repas,VERB,15438
repas de midi,VERB,15405
repas du soir,VERB,17468
repasser,PRON,14956
repos,VERB,16495
reposer-,PRON,16496
reproduction,VERB,16488
reproduire,PRON,16487
représentation,VERB,23610
représenter,PRON,23609
requin,VERB,16942
requérir,PRON,16489
respect,VERB,16494
respiration,VERB,12900
respiration artificielle,VERB,12584
respirer,PRON,12901
responsabilité,VERB,24240
responsable,ADJ,24241
ressentir,PRON,14163
restaurant,VERB,16498
rester,PRON,17254
retirer,PRON,17498
retombées radioactives,VERB,15739
retour,VERB,16499
retourner,PRON,16500
retraité,PREP,24497
revenir,PRON,16500
revoir,OTHER,16748
revue,VERB,15407
revêtement,VERB,23600
revêtement de sol,VERB,14203
rez-de-chaussée,VERB,23087
reçu,VERB,24724
rhinocéros,VERB,16501
rhume,VERB,24065
riche,ADJ,16506
rideau,VERB,13626
rien,NOUN,15725
rime,VERB,16502
rire,PRON,15178
risque,VERB,24426
rissoler,PRON,14411
ristourne,VERB,23068
rituel,VERB,21317
rivage,VERB,12640
rivaliser,PRON,13392
rive,VERB,12640
rivière,VERB,16677
riz,VERB,16505
riz au lait,VERB,23636
robe,VERB,13876
robe de chambre,VERB,13879
robinet_,VERB,24516
robot,VERB,23639
rocher,VERB,17267
rocher submergé,VERB,24763
roi,PREP,23559
rond,VERB,13347
rongeur,VERB,12386
ronronner,PRON,24228
rose,VERB,22611
rose_,NOUN,16184
rosh ha-shanah,VERB,16689
rotation,VERB,24249
rotelle,VERB,22132
rotelline,VERB,22132
roter,PRON,12925
roue,VERB,18232
roue de dharma,VERB,23472
rouge à lèvres,VERB,15219
rouge_,NOUN,16474
rougeoiement,VERB,24135
rougeoyer,PRON,24136
rougeur,VERB,24232
rougir,PRON,24029
rouleau à pâtisserie,VERB,22592
rouler,PRON,23640
rouler à vélo,PRON,21832
route_,VERB,16678
royal,ADJ,24250
royaume de dieu,VERB,24149
royaume-uni,VERB,17979
ruban,VERB,16504
rue,VERB,17441
rugby,VERB,20593
rugir,PRON,24248
ruine,VERB,23641
russie,VERB,23642
râpe,VERB,22562
râteau,VERB,16461
règle,VERB,16697
règle fondamentale,VERB,24124
règle à mesurer,VERB,16698
règlement,VERB,16697
règles,VERB,24189
réaction,VERB,24501
réagir,PRON,24500
réalisable,ADJ,25831
réaliser,PRON,24401
récent,ADJ,16468
réceptacle,VERB,24726
récepteur,VERB,24725
récepteur parabolique_,VERB,24751
réception,VERB,15973
réchaud,VERB,22593
récif de corail,VERB,23458
récipient,VERB,13403
récit,VERB,12330
réclamer,PRON,21336
récolte,VERB,14681
réel,ADJ,16467
réflecteur,VERB,22385
réflexion,VERB,22384
réflexologue,PREP,21604
réfléchir,PRON,21097
réfrigérateur,VERB,16476
régime,VERB,13673
région,VERB,16423
région inhabitée,VERB,21351
région sauvage,VERB,21351
régurgitation,VERB,24950
réjouissances,VERB,21287
réparation,VERB,24898
réparer,PRON,14192
répondre,PRON,12394
réponse,VERB,12393
république,VERB,24238
répéter,PRON,16235
répétition,VERB,24934
réserve,VERB,17270
résident,PREP,16491
résistance,VERB,23179
résister,PRON,23178
résoudre,PRON,17206
résultat,VERB,16737
résurrection,VERB,21316
réunion,VERB,14427
réunir,PRON,14426
réussir,PRON,17450
réussite,VERB,17451
réveillé,ADJ,12601
révolver,VERB,14670
rênes,VERB,24729
rêver,PRON,13875
s'approprier,PRON,23667
s'il te plaît,OTHER,16204
s'il vous plaît,OTHER,16204
sa,PREP,14707
sabbath,VERB,16700
sable,VERB,16715
sablier,VERB,23238
sabot du cheval,VERB,24155
sac,VERB,16701
sac d'école,VERB,23650
sac de couchage,VERB,17010
sac à dos,VERB,12611
sac à main,VERB,14668
sacoche d'ordinateur,VERB,23448
sacrement,VERB,21102
sacrement de communion,VERB,21105
sacrement de confirmation,VERB,21104
sacrement de l'absolution,VERB,21106
sacrement de l'ordination sacerdotale,VERB,21107
sacrement des malades,VERB,21109
sacrement du baptême,VERB,21103
sacrement du mariage,VERB,21108
sacrifice,VERB,22832
sacrifier,PRON,22831
saehrimnir,VERB,22825
sagittaire,VERB,22645
saigner,PRON,12855
saint,ADJ,21041
saint joseph,PREP,21047
saint-esprit,PREP,23114
sainte-famille,PREP,21089
sainte-trinité,VERB,23115
sainteté,VERB,21082
saisir,PRON,13131
saison,VERB,23199
salade,VERB,15200
salade de crustacés,VERB,22305
salade de fruits,VERB,22142
salade de pâtes,VERB,22306
salaire,VERB,18027
sale,ADJ,13683
saleté,VERB,22910
salive,VERB,16710
salle d'attente,VERB,15224
salle d'ergothérapie,VERB,24201
salle d'exposition,VERB,16970
salle de bain,VERB,12637
salle de cinéma,VERB,15670
salle de concert,VERB,13396
salle de jeu,VERB,16203
salle de kinésithérapie,VERB,24212
salle de physiothérapie,VERB,24212
salle de psychologie,VERB,24226
salle de récréation,VERB,15482
salle de réunion,VERB,24481
salle à manger,VERB,13680
salon,VERB,15224
salon de coiffure,VERB,12629
salsifis,VERB,15971
salut,VERB,16936
salutation,VERB,16936
salé,ADJ,16712
samedi,VERB,16722
samosa,VERB,23643
sanctifier,PRON,21084
sandale,VERB,16716
sandwich,VERB,16718
sang,VERB,12861
sangle,VERB,17276
sans arrêt,ADJ,24286
sans fin,ADJ,21331
sans goût,ADJ,22353
santé,VERB,14690
saoul,ADJ,13886
sapin,VERB,14116
sapin de noël,VERB,21371
sardine,VERB,23530
sari,VERB,16720
satellite,VERB,24739
satellite de communication,VERB,24624
satellite espion,VERB,24779
satellite météo,VERB,24779
satisfaction,VERB,16721
sauce,VERB,16723
sauce au gingembre,VERB,22320
sauce au poivre,VERB,22326
sauce aux herbes,VERB,22323
sauce chocolat,VERB,22342
sauce moutarde,VERB,22332
sauce pour salade,VERB,22324
sauce tomate,VERB,23685
sauce vanille,VERB,22317
sauce vanillée,VERB,22317
saucisse,VERB,16726
saucisse de francfort,VERB,16726
saucière,VERB,22579
sauf,NOUN,17981
saumon,VERB,23195
sauna,VERB,16725
saut,VERB,23550
saut d'obstacles,VERB,22096
saut en arrière,VERB,24805
saut en hauteur,VERB,21843
saut en longueur,VERB,21845
saut périlleux_,VERB,24272
saut à la perche,VERB,21844
saut à skis,VERB,21866
sauter,PRON,14411
sauterelle,VERB,14637
sautiller sur un pied,PRON,14892
sauver,PRON,23648
sauver sous,PRON,23649
sauvergarder,PRON,23648
sauvergarder sous,PRON,23649
savant,PREP,21559
savoir,PRON,15161
savon,VERB,17200
savon à barbe,VERB,16947
savoureux,ADJ,16506
saxophone_,VERB,23946
scarabée,VERB,12655
scie,VERB,16727
science,VERB,16735
scientifique,PREP,21559
scintiller,PRON,17960
scooter,VERB,21810
scooter électrique  à 3 roues,VERB,21812
score,VERB,16737
scorpion,VERB,16738
scorsonère,VERB,15971
scrotum,VERB,16741
scène,VERB,24214
seau,VERB,15953
seau d'eau,VERB,24331
sec,ADJ,13887
second,ADJ,16744
seconde,VERB,16743
secouer,PRON,16934
secours,VERB,13154
secret,VERB,16745
secrétaire,PREP,16746
seigle,VERB,24738
seins,VERB,12899
sel,VERB,20523
sel marin,VERB,16711
selle,VERB,22839
sellerie,VERB,24301
selles,VERB,12884
semaine,VERB,18217
semaine dernière,VERB,15175
semaine passée,VERB,15175
semaine prochaine,VERB,15715
semblable,OTHER,16984
sembler,PRON,16750
semence,VERB,16749
semoule de maïs,VERB,13415
senteur,VERB,15997
sentiment,VERB,14164
sentir,PRON,17018
sentir mauvais,PRON,17020
sept,NOUN,8503
septembre,VERB,16761
seringue,VERB,17491
serpent,VERB,17189
serpent d'eau,VERB,17190
serpent de midgard,VERB,22826
serre,VERB,13355
serrer,PRON,15227
serrer dans ses bras,PRON,14909
serveur,PREP,24777
serviabilité,VERB,24880
service,VERB,23203
service d'accueil de jour,VERB,13640
service religieux,VERB,23192
serviette,VERB,23420
serviette de bain,VERB,17762
serviette de table,VERB,15692
serviette hygiénique,VERB,16719
ses,PREP,14707
seul,ADJ,12363
sexe,VERB,14428
sexualité,VERB,16933
shampooiner,PRON,24262
shampooing,VERB,16938
shampouiner,PRON,24262
shavouot,VERB,16948
shekel,VERB,16952
shevat,VERB,16971
shiva,PREP,16958
shiva_,VERB,21295
shofar,VERB,16960
short,VERB,16963
si,NOUN,14927
siddour,VERB,16238
side-car,VERB,21821
side-car motocyclisme,VERB,21828
sif,PREP,22653
siffler,PRON,18241
sifflet,VERB,24616
signal,VERB,24749
signal de navigation,VERB,24704
signal numérique,VERB,24639
signal satellite,VERB,24742
signalisation,VERB,24749
signature,VERB,16979
signe de croix,VERB,24265
signer,PRON,21537
signification,VERB,15441
signifier,PRON,15440
silence,VERB,16981
silencieux,ADJ,16447
simchat torah,VERB,16983
simplicité,VERB,24890
singe,VERB,15485
sirop,VERB,22335
sirop d'érable,VERB,22338
sirop de maïs,VERB,22339
sirop de sève,VERB,22337
sirène,PREP,23590
site web,VERB,23709
sivan,VERB,16996
six,NOUN,8502
siècle,VERB,13144
siège de douche,VERB,24748
skateboard,VERB,16997
ski,VERB,20597
ski acrobatique,VERB,21867
ski artistique,VERB,21867
ski assis,VERB,23948
ski de descente,VERB,21864
ski de fond,VERB,21865
ski nautique,VERB,21883
skiff,VERB,22076
skis,VERB,17003
sleipnir,VERB,22824
slip,VERB,17971
sms,VERB,24509
snack,VERB,17187
snack-bar,VERB,13104
snowboard,VERB,21868
social,ADJ,24269
sociologie,VERB,21551
sociologue,PREP,21568
société,VERB,24270
soda,VERB,17202
soi,PREP,16752
soi-même,PREP,16752
soie,VERB,23211
soigner,PRON,24317
soin,VERB,23056
soir,VERB,13950
soir du sabbath,VERB,14113
soirée,VERB,15973
sol,VERB,13901
soldat,PREP,17204
solderie,VERB,23070
soldes,VERB,23069
soleil,VERB,17462
solide,VERB,17205
solidifier-,PRON,14397
solitaire,ADJ,12363
solliciter,PRON,16489
sombre,ADJ,13634
sommeil,VERB,17008
son,PREP,14707
son semblable,OTHER,16986
songer,PRON,21097
sonner,PRON,17217
sonnerie,VERB,24616
sonore,ADJ,15397
soprano,VERB,23952
sorbet,VERB,22369
sorte,VERB,17961
sortie,NOUN,15943
sortir,PRON,14126
sortir d'un véhicule,PRON,23478
sottise,VERB,15726
souci,VERB,18280
soucier-,PRON,18281
soudainement,ADJ,17452
souffler,PRON,12862
souffrance,VERB,15954
soufganiot,VERB,17215
souhait,VERB,24833
souhaitable,ADJ,13662
souhaiter,PRON,14893
soukka,VERB,17457
soukkot,VERB,17458
soulever,PRON,15207
soupe,VERB,17218
souper,VERB,17468
source,VERB,22631
source chaude,VERB,22632
sourcil,VERB,14134
sourd,ADJ,13643
sourire,PRON,17021
souris,VERB,15665
sous,NOUN,17969
sous-plat,VERB,22595
sous-sol,VERB,23029
sous-vêtement,VERB,17974
soustraction,VERB,17449
soustraire,PRON,17448
soutenir,PRON,14705
soutien,VERB,14704
soutien-gorge,VERB,12889
souvenir-,PRON,16485
souvent,ADJ,15913
spaghetti,VERB,17222
sparadrap,VERB,12625
spasme,VERB,13432
spectacle,VERB,23610
spermatozoïde,VERB,17226
sperme,VERB,16757
spermicide,VERB,17227
spirale,VERB,17230
spiritualité,VERB,24278
sport,VERB,17234
sport aérien,VERB,21796
sport bateau à moteur,VERB,22052
sport cérébral,VERB,21799
sport de contact,VERB,21627
sport de montagne,VERB,21795
sport de relais,VERB,21842
sport de table,VERB,21800
sport moteur,VERB,21794
sport multiple,VERB,21857
sport équestre,VERB,21629
sports d'hiver,VERB,21630
sports de balle,VERB,21625
sports nautiques,VERB,21626
spray,VERB,24940
springbok,VERB,22616
spécial,ADJ,17223
spécifique,ADJ,17224
square,VERB,24281
squash,VERB,22101
squelette,VERB,16998
stalle,VERB,24157
station de métro,VERB,24322
statuts,VERB,24124
stick de poisson,VERB,23508
stickball,VERB,21803
stress,VERB,24942
stressé,ADJ,23957
structure,VERB,17445
structurer,PRON,24877
studio de radio,VERB,24774
studio de tv,VERB,24774
stupide,ADJ,17447
stupéfiant,VERB,24488
stylo,VERB,15991
stérile,ADJ,14939
stérilet,VERB,14963
stérilisation,VERB,17262
substance,VERB,24515
succulent,ADJ,22352
sucette,VERB,22365
sucre,VERB,17453
sucrerie,VERB,17479
sucreries,VERB,22376
sucrosité,VERB,24946
sucré,ADJ,17478
sud,VERB,17219
sudiste,ADJ,17220
sueur,VERB,17475
suggestion,VERB,17455
